From 100000 events 
Particle 5122 decay report 
# of Particle 5122 : 4286
(22, 3124) : 1, fraction(0)
(111, 213, 311, -311, -4122) : 2, fraction(0)
(111, 211, -213, -213, 4122) : 5, fraction(0)
(111, 113, 113, -211, 4122) : 3, fraction(0)
(111, -313, 323, -413, -2112) : 1, fraction(0)
(111, 111, 313, -321, 4122) : 1, fraction(0)
(111, 213, -213, -421, -2112) : 1, fraction(0)
(111, 211, -211, 213, -4122) : 3, fraction(0)
(111, 211, 2112, -2224, 4122) : 1, fraction(0)
(111, -211, 223, 411, 2112) : 1, fraction(0)
(111, 111, -213, 223, 4122) : 2, fraction(0)
(111, -211, -3212, 3212, 4122) : 1, fraction(0)
(111, -213, 221, 421, 2212) : 1, fraction(0)
(111, 111, -211, 421, 2212) : 1, fraction(0)
(111, 113, -311, 321, -4122) : 1, fraction(0)
(111, 111, 211, -423, -2212) : 1, fraction(0)
(111, 113, 213, -423, -2212) : 1, fraction(0)
(111, 213, 213, -411, -2212) : 1, fraction(0)
(111, -211, -211, 211, 4122) : 1, fraction(0)
(111, 211, -211, -421, -2112) : 1, fraction(0)
(111, -211, 221, 411, 2112) : 1, fraction(0)
(111, 223, 311, -321, 4122) : 2, fraction(0)
(111, -311, 321, 331, -4122) : 1, fraction(0)
(111, 213, 311, 421, -2212) : 1, fraction(0)
(111, -213, 223, 223, 4122) : 1, fraction(0)
(111, 221, -3112, 3122, -4122) : 1, fraction(0)
(111, 331, -2112, 2212, -4122) : 1, fraction(0)
(111, 113, 211, 223, -4122) : 3, fraction(0)
(111, 211, 213, -411, -2212) : 1, fraction(0)
(111, -321, -423, 423, 2212) : 1, fraction(0)
(111, -211, -2112, 2112, 4122) : 2, fraction(0)
(111, 311, 411, -421, -2212) : 1, fraction(0)
(111, 211, -211, 421, 2112) : 1, fraction(0)
(111, 311, -3212, 3312, 4122) : 1, fraction(0)
(111, 311, -311, -433, 2212) : 1, fraction(0)
(111, 211, 211, -411, -2212) : 1, fraction(0)
(111, 111, 211, 331, -4122) : 2, fraction(0)
(111, 111, -211, 221, 4122) : 6, fraction(0)
(111, -211, -211, 413, 2212) : 1, fraction(0)
(111, 211, -413, 423, -3122) : 1, fraction(0)
(111, 211, 313, 421, -4122) : 1, fraction(0)
(111, -213, -2112, 2112, 4122) : 1, fraction(0)
(111, 211, -2112, 2114, -4122) : 1, fraction(0)
(111, 111, -2112, 2214, -4122) : 1, fraction(0)
(111, 213, 2212, -2212, -4122) : 1, fraction(0)
(111, 211, 211, -213, -4122) : 3, fraction(0)
(111, 111, 111, -211, 4122) : 2, fraction(0)
(111, 111, 213, 221, -4122) : 2, fraction(0)
(111, -211, 221, 421, 2212) : 1, fraction(0)
(111, 111, 113, 213, -4122) : 3, fraction(0)
(111, 113, 213, 221, -4122) : 2, fraction(0)
(111, -311, -411, 423, 2212) : 1, fraction(0)
(111, 111, -213, 413, 2112) : 1, fraction(0)
(111, 211, 213, -213, -4122) : 2, fraction(0)
(111, 211, -213, 423, 2112) : 1, fraction(0)
(111, 113, -211, 221, 4122) : 5, fraction(0)
(111, -211, -211, 411, 2212) : 1, fraction(0)
(111, 221, -2214, 2224, -4122) : 1, fraction(0)
(111, 111, -3212, 3224, -4122) : 1, fraction(0)
(111, -213, 213, 423, 2112) : 1, fraction(0)
(111, 111, -2112, 2212, -4122) : 3, fraction(0)
(111, 213, 213, -413, -2212) : 1, fraction(0)
(111, 113, 213, 223, -4122) : 1, fraction(0)
(111, 211, -211, 211, -4122) : 7, fraction(0)
(111, 111, -211, 223, 4122) : 6, fraction(0)
(111, 111, 113, 211, -4122) : 4, fraction(0)
(111, 113, -213, 223, 4122) : 1, fraction(0)
(111, 211, 2112, -2112, -4122) : 3, fraction(0)
(111, 223, 313, -321, 4122) : 1, fraction(0)
(111, 213, -311, 313, -4122) : 1, fraction(0)
(111, 213, -213, 213, -4122) : 2, fraction(0)
(111, -211, 211, -211, 4122) : 11, fraction(0)
(111, 211, 221, -411, -2112) : 1, fraction(0)
(111, 211, 311, -313, -4122) : 1, fraction(0)
(111, -211, -211, 213, 4122) : 6, fraction(0)
(111, 211, -321, 323, -4122) : 1, fraction(0)
(111, 221, 3112, -3212, 4122) : 1, fraction(0)
(113, 213, 223, 331, -4122) : 1, fraction(0)
(113, 213, 321, -321, -4122) : 1, fraction(0)
(113, -211, -2212, 2212, 4122) : 1, fraction(0)
(113, 211, -211, 213, -4122) : 2, fraction(0)
(113, 211, -213, 213, -4122) : 1, fraction(0)
(113, -211, 321, 423, 3122) : 1, fraction(0)
(113, -211, -213, 413, 2212) : 1, fraction(0)
(113, -213, -321, 433, 2212) : 1, fraction(0)
(113, -211, 221, 331, 4122) : 1, fraction(0)
(113, -213, 221, 331, 4122) : 1, fraction(0)
(113, -211, -213, 213, 4122) : 2, fraction(0)
(113, 223, -313, -411, 2212) : 1, fraction(0)
(113, -211, -321, 323, 4122) : 1, fraction(0)
(113, 221, 311, -323, 4122) : 1, fraction(0)
(113, 211, -211, 211, -4122) : 4, fraction(0)
(113, 211, 1114, -2212, 4122) : 2, fraction(0)
(113, -213, 221, 223, 4122) : 1, fraction(0)
(113, 211, -211, -213, 4122) : 2, fraction(0)
(113, -213, -321, 323, 4122) : 1, fraction(0)
(113, -211, 211, 213, -4122) : 1, fraction(0)
(113, 113, 113, 211, -4122) : 1, fraction(0)
(113, -211, -211, 213, 4122) : 2, fraction(0)
(113, -211, 213, -213, 4122) : 1, fraction(0)
(113, -211, 223, 331, 4122) : 1, fraction(0)
(113, -211, 321, -323, 4122) : 2, fraction(0)
(113, 113, -213, 223, 4122) : 1, fraction(0)
(113, 211, 221, 221, -4122) : 2, fraction(0)
(113, -213, -213, 411, 2212) : 1, fraction(0)
(113, 211, 221, -423, -2212) : 1, fraction(0)
(113, -211, 211, -213, 4122) : 4, fraction(0)
(113, 211, 323, -323, -4122) : 1, fraction(0)
(113, -213, 223, 411, 2112) : 1, fraction(0)
(113, 213, -213, 213, -4122) : 2, fraction(0)
(113, 221, -313, 321, -4122) : 1, fraction(0)
(113, -211, -311, 311, 4122) : 1, fraction(0)
(113, 211, 211, -213, -4122) : 4, fraction(0)
(113, 211, 221, 223, -4122) : 2, fraction(0)
(113, 211, 213, -213, -4122) : 1, fraction(0)
(113, 221, -311, 323, -4122) : 1, fraction(0)
(113, 213, 221, 221, -4122) : 1, fraction(0)
(113, 213, 321, -323, -4122) : 1, fraction(0)
(113, 211, 223, 223, -4122) : 2, fraction(0)
(113, 211, 311, -311, -4122) : 1, fraction(0)
(113, 113, 311, -321, 4122) : 1, fraction(0)
(113, -211, 223, 423, 2212) : 1, fraction(0)
(113, 211, 321, -321, -4122) : 3, fraction(0)
(113, -211, 321, 411, -2212) : 1, fraction(0)
(113, -213, 223, 223, 4122) : 2, fraction(0)
(113, 211, 331, -413, -2112) : 1, fraction(0)
(113, 211, -211, -423, -2112) : 1, fraction(0)
(113, 211, 211, -411, -2212) : 1, fraction(0)
(113, 223, 323, 423, -2212) : 1, fraction(0)
(113, -211, 213, 213, -4122) : 1, fraction(0)
(113, -211, 211, -211, 4122) : 6, fraction(0)
(113, -211, 221, 223, 4122) : 1, fraction(0)
(113, 113, 211, 221, -4122) : 1, fraction(0)
(113, 113, 213, 223, -4122) : 1, fraction(0)
(113, -211, -321, 321, 4122) : 1, fraction(0)
(113, 421, -2212, 2212, -3122) : 1, fraction(0)
(113, -211, 333, 433, 3122) : 1, fraction(0)
(113, -211, -311, -421, 4122) : 1, fraction(0)
(113, 211, 2212, -2212, -4122) : 3, fraction(0)
(113, 113, 211, 223, -4122) : 1, fraction(0)
(113, -211, 223, 413, 2112) : 1, fraction(0)
(113, 311, -2212, 3122, 4122) : 1, fraction(0)
(113, 221, 313, 413, -2212) : 1, fraction(0)
(113, 211, 221, -411, -2112) : 1, fraction(0)
(113, 113, -213, 221, 4122) : 1, fraction(0)
(113, 211, -213, -213, 4122) : 1, fraction(0)
(211, 223, 2212, -2212, -4122) : 1, fraction(0)
(-211, -213, -2214, 2224, 4122) : 1, fraction(0)
(211, 213, -213, 221, -4122) : 2, fraction(0)
(-211, 211, 213, 221, -4122) : 3, fraction(0)
(-211, 223, -2212, 2212, 4122) : 1, fraction(0)
(211, -211, -213, 423, 2212) : 1, fraction(0)
(-211, -311, -411, 413, 2212) : 1, fraction(0)
(-211, -211, -311, 321, 4122) : 1, fraction(0)
(211, -211, 211, 331, -4122) : 1, fraction(0)
(-211, 221, -321, 321, 4122) : 2, fraction(0)
(-211, 211, 221, -423, -2112) : 1, fraction(0)
(-211, 221, 221, 223, 4122) : 1, fraction(0)
(211, 311, 421, -431, -3122) : 1, fraction(0)
(211, 223, 311, -311, -4122) : 1, fraction(0)
(-211, 321, -411, 411, -2112) : 2, fraction(0)
(211, 213, 221, -411, -2212) : 1, fraction(0)
(-211, 221, 321, 411, -2212) : 1, fraction(0)
(211, 211, -211, -411, -2112) : 1, fraction(0)
(211, -211, 211, 221, -4122) : 3, fraction(0)
(-211, 211, -311, 321, -4122) : 2, fraction(0)
(211, 211, 311, -323, -4122) : 1, fraction(0)
(211, -211, 313, 421, 3122) : 1, fraction(0)
(-211, 223, -311, 443, 2212) : 1, fraction(0)
(-211, 211, -213, 223, 4122) : 2, fraction(0)
(-211, -213, 213, 221, 4122) : 1, fraction(0)
(-211, 211, -211, 423, 2212) : 1, fraction(0)
(211, 223, 321, -321, -4122) : 1, fraction(0)
(-211, 211, 2214, -2224, 4122) : 1, fraction(0)
(-211, -213, 213, 423, 2212) : 1, fraction(0)
(-211, 223, 323, 413, -2212) : 1, fraction(0)
(-211, -211, 213, 221, 4122) : 1, fraction(0)
(-211, 223, 321, -323, 4122) : 1, fraction(0)
(211, 211, 2112, -2212, -4122) : 1, fraction(0)
(211, -213, -313, 323, -4122) : 1, fraction(0)
(-211, 223, 223, 411, 2112) : 1, fraction(0)
(-211, 211, -211, 223, 4122) : 5, fraction(0)
(-211, 223, -311, 313, 4122) : 1, fraction(0)
(-211, -211, 213, 331, 4122) : 1, fraction(0)
(211, 223, 223, 223, -4122) : 1, fraction(0)
(211, -211, 213, 223, -4122) : 4, fraction(0)
(-211, 213, 2112, -2212, 4122) : 2, fraction(0)
(-211, -211, -2214, 2224, 4122) : 1, fraction(0)
(-211, 213, 213, 223, -4122) : 2, fraction(0)
(-211, -311, -421, 423, 2212) : 1, fraction(0)
(-211, -213, -2112, 2214, 4122) : 1, fraction(0)
(211, 221, -321, 323, -4122) : 1, fraction(0)
(211, 223, 321, -323, -4122) : 2, fraction(0)
(-211, -311, 411, -423, 2112) : 2, fraction(0)
(-211, 221, -313, 313, 4122) : 1, fraction(0)
(-211, -311, 3212, -3322, 4122) : 1, fraction(0)
(211, 213, 311, -321, -4122) : 1, fraction(0)
(211, 211, -213, 223, -4122) : 1, fraction(0)
(-211, -311, -411, 411, 2212) : 1, fraction(0)
(-211, 223, -321, 323, 4122) : 1, fraction(0)
(-211, 213, 311, -321, 4122) : 1, fraction(0)
(-211, 221, -2212, 2212, 4122) : 1, fraction(0)
(-211, -213, -313, 323, 4122) : 1, fraction(0)
(211, -213, 311, -323, 4122) : 1, fraction(0)
(-211, 213, 213, -433, -3122) : 1, fraction(0)
(211, -211, -313, 321, -4122) : 1, fraction(0)
(-211, -311, 313, 411, 2112) : 1, fraction(0)
(-211, 223, -2112, 2112, 4122) : 2, fraction(0)
(211, -213, -213, 221, 4122) : 1, fraction(0)
(-211, 211, 223, -421, -2112) : 1, fraction(0)
(-211, -211, 213, 413, 2112) : 1, fraction(0)
(211, 221, 321, -321, -4122) : 1, fraction(0)
(211, -211, 211, 223, -4122) : 4, fraction(0)
(-211, 221, 1114, -1114, 4122) : 1, fraction(0)
(-211, 211, -211, 223, 2212) : 1, fraction(0)
(211, 221, -311, 313, -4122) : 3, fraction(0)
(-211, 311, 413, -421, -2112) : 1, fraction(0)
(211, 311, -413, 413, -2212) : 1, fraction(0)
(211, 213, 2112, -2212, -4122) : 1, fraction(0)
(-211, -213, -311, 321, 4122) : 1, fraction(0)
(-211, 221, 223, 223, 4122) : 1, fraction(0)
(211, -211, 213, -421, -2212) : 1, fraction(0)
(211, 213, -213, 223, -4122) : 1, fraction(0)
(211, 211, 3212, -3222, -4122) : 1, fraction(0)
(211, -211, 213, 221, -4122) : 6, fraction(0)
(-211, 221, -321, 323, 4122) : 2, fraction(0)
(211, 221, 3222, -3222, -4122) : 1, fraction(0)
(-211, 221, 223, 421, 2212) : 1, fraction(0)
(-211, -213, 213, 223, 4122) : 2, fraction(0)
(211, -321, -411, 411, 2112) : 1, fraction(0)
(211, -213, 321, 423, -2212) : 1, fraction(0)
(-211, 211, -2112, 2212, -4122) : 1, fraction(0)
(-211, 211, -211, 221, 4122) : 3, fraction(0)
(-211, 213, -1114, 2112, -4122) : 1, fraction(0)
(211, 213, 313, -321, -4122) : 1, fraction(0)
(-211, 321, 411, -421, -2212) : 1, fraction(0)
(-211, 221, -321, 433, 2212) : 1, fraction(0)
(-211, -323, 2212, -3122, 4122) : 1, fraction(0)
(211, -213, 223, 421, 2112) : 1, fraction(0)
(211, 221, 321, -323, -4122) : 1, fraction(0)
(-211, 213, -311, 323, -2212) : 1, fraction(0)
(211, 221, 223, 223, -4122) : 1, fraction(0)
(-211, -211, 211, 423, 2212) : 1, fraction(0)
(-211, 221, 223, 413, 2112) : 1, fraction(0)
(211, 223, 321, -431, -2212) : 1, fraction(0)
(-211, 211, -213, 221, 4122) : 1, fraction(0)
(211, 321, -323, -421, -2212) : 2, fraction(0)
(-211, 213, -311, -411, 2212) : 1, fraction(0)
(211, 223, 311, -313, -4122) : 1, fraction(0)
(-211, 223, -321, 321, 4122) : 1, fraction(0)
(-211, -321, 411, -421, 2212) : 1, fraction(0)
(-211, 213, 213, 331, -4122) : 1, fraction(0)
(-211, -311, 311, 331, 4122) : 1, fraction(0)
(-211, 211, 213, 331, -4122) : 1, fraction(0)
(-211, 213, 313, -321, 4122) : 1, fraction(0)
(211, 211, -213, 331, -4122) : 1, fraction(0)
(211, 211, 3112, -3212, -4122) : 1, fraction(0)
(-211, 223, -311, 311, 4122) : 2, fraction(0)
(211, -213, 213, 223, -4122) : 3, fraction(0)
(-211, 211, -311, -421, -3122) : 1, fraction(0)
(211, 311, -413, 423, -2112) : 1, fraction(0)
(-211, 211, 213, 223, -4122) : 5, fraction(0)
(211, -211, 223, 421, 2112) : 1, fraction(0)
(-211, 211, -213, 411, 2112) : 1, fraction(0)
(211, -211, 2112, -2212, 4122) : 1, fraction(0)
(-211, 311, -311, 421, 2212) : 1, fraction(0)
(-211, 211, 2112, -2212, 4122) : 1, fraction(0)
(-211, -213, -313, 321, 4122) : 2, fraction(0)
(-211, -211, 213, 223, 4122) : 3, fraction(0)
(211, -213, -311, 321, -4122) : 1, fraction(0)
(211, -213, -213, 223, 4122) : 1, fraction(0)
(-211, 221, 221, 423, 2212) : 1, fraction(0)
(-211, 211, -313, 323, -4122) : 1, fraction(0)
(211, -213, -213, 423, 2212) : 1, fraction(0)
(211, -211, -213, 221, 4122) : 1, fraction(0)
(-211, -213, 221, 413, 2212) : 1, fraction(0)
(211, -211, 211, -413, -2112) : 1, fraction(0)
(211, 223, 1114, -2212, 4122) : 1, fraction(0)
(-211, 211, -2212, -2214, 2224) : 1, fraction(0)
(-211, 223, -313, 313, 4122) : 1, fraction(0)
(-211, 313, -2112, 3122, 4122) : 1, fraction(0)
(211, 221, 311, -313, -4122) : 1, fraction(0)
(211, 223, -321, 323, -4122) : 1, fraction(0)
(211, -211, 311, 411, -4122) : 1, fraction(0)
(211, 213, 2114, -2212, -2214) : 1, fraction(0)
(-211, 213, -311, 321, -4122) : 2, fraction(0)
(-211, 213, 213, 221, -4122) : 3, fraction(0)
(211, -213, 213, 221, -4122) : 2, fraction(0)
(211, 221, 313, -313, -4122) : 1, fraction(0)
(211, -211, 321, -431, -2112) : 1, fraction(0)
(211, 213, -213, -421, -2212) : 1, fraction(0)
(211, 223, -321, -411, 4122) : 1, fraction(0)
(-213, 223, 223, 331, 4122) : 1, fraction(0)
(213, 221, -311, 313, -4122) : 1, fraction(0)
(-213, 221, -321, 323, 4122) : 1, fraction(0)
(-213, 221, -2112, 2112, 4122) : 1, fraction(0)
(213, 223, 321, -323, -4122) : 1, fraction(0)
(-213, 221, 221, 331, 4122) : 1, fraction(0)
(213, -213, -311, -413, 2212) : 1, fraction(0)
(-213, 213, -313, 323, -4122) : 2, fraction(0)
(-213, 221, -321, 431, 2212) : 1, fraction(0)
(213, 221, 2212, -2212, -4122) : 1, fraction(0)
(213, 213, -321, -413, -3122) : 1, fraction(0)
(-213, 221, -321, 321, 4122) : 1, fraction(0)
(213, 221, -323, -411, 2212) : 1, fraction(0)
(213, 223, -311, 313, -4122) : 1, fraction(0)
(-213, 221, -323, 323, 4122) : 1, fraction(0)
(213, 223, 321, -321, -4122) : 1, fraction(0)
(-213, 213, -311, 323, -4122) : 1, fraction(0)
(213, 221, 221, 223, -4122) : 1, fraction(0)
(-213, 223, -321, 321, 4122) : 1, fraction(0)
(-213, 321, 333, 411, -2212) : 1, fraction(0)
(221, 221, -313, 321, -4122) : 1, fraction(0)
(221, -313, 321, -421, -2212) : 1, fraction(0)
(221, 223, -313, 323, -4122) : 1, fraction(0)
(221, 311, -2212, 3122, 4122) : 1, fraction(0)
(221, 223, -311, -413, 2212) : 1, fraction(0)
(221, 223, -2112, 2212, -4122) : 1, fraction(0)
(223, 313, -323, 411, 2112) : 1, fraction(0)
(223, -311, 321, 333, -4122) : 1, fraction(0)
(223, 311, -2212, 3122, 4122) : 1, fraction(0)
(223, 223, -311, 321, -2212) : 1, fraction(0)
(311, -321, -2212, 2212, 4122) : 1, fraction(0)
(-311, 321, 331, 333, -4122) : 1, fraction(0)
(-311, 323, 2112, -2112, -4122) : 1, fraction(0)
(311, 321, -321, -323, 4122) : 1, fraction(0)
(311, -323, -2212, 2212, 4122) : 1, fraction(0)
(313, -313, 313, -321, 2212) : 1, fraction(0)
(-321, -413, -2112, 2212, 2212) : 1, fraction(0)
(-321, 323, -323, -421, 2212) : 1, fraction(0)
(111, -211, -311, -421, 423, 2212) : 1, fraction(0)
(111, 113, 113, 211, 223, -4122) : 3, fraction(0)
(111, -213, 221, -311, 311, 4122) : 1, fraction(0)
(111, -211, 221, 321, -323, 4122) : 1, fraction(0)
(111, 111, 211, 221, -411, -2112) : 1, fraction(0)
(111, -213, 221, -323, 323, 4122) : 1, fraction(0)
(111, 113, -211, 211, -211, 4122) : 4, fraction(0)
(111, 211, -213, 313, 413, -2212) : 1, fraction(0)
(111, 111, 211, 221, 223, -4122) : 1, fraction(0)
(111, 211, 211, -211, -421, -2212) : 1, fraction(0)
(111, -211, -311, -411, 413, 2212) : 1, fraction(0)
(111, 211, -213, -311, 321, -4122) : 1, fraction(0)
(111, 111, 211, -213, -213, 4122) : 1, fraction(0)
(111, 311, -321, 2112, -2114, 4122) : 1, fraction(0)
(111, 113, -211, 321, -323, 4122) : 1, fraction(0)
(111, 111, -211, 221, 223, 4122) : 2, fraction(0)
(111, 111, 113, 211, 221, -4122) : 4, fraction(0)
(111, -213, 213, -311, 323, -4122) : 1, fraction(0)
(111, 311, 311, -313, 411, -2212) : 1, fraction(0)
(111, -211, 211, -311, 323, -4122) : 1, fraction(0)
(111, 111, -421, -2212, -3112, 3212) : 1, fraction(0)
(111, 113, -211, 211, 421, 2112) : 1, fraction(0)
(111, 113, 113, -311, 321, -4122) : 1, fraction(0)
(111, 111, -211, -211, 213, 4122) : 2, fraction(0)
(111, 113, -211, -213, 213, 4122) : 1, fraction(0)
(111, 211, 223, 223, 223, -4122) : 1, fraction(0)
(111, -211, 211, -211, 223, 4122) : 2, fraction(0)
(111, 113, 211, 223, 331, -4122) : 1, fraction(0)
(111, 113, 113, -211, 221, 4122) : 2, fraction(0)
(111, 111, 211, 321, -323, -4122) : 1, fraction(0)
(111, 211, 221, -311, 313, -4122) : 2, fraction(0)
(111, 111, 113, -313, 321, -4122) : 1, fraction(0)
(111, 111, -213, 213, -213, 4122) : 1, fraction(0)
(111, 113, 221, -313, 323, -4122) : 1, fraction(0)
(111, 113, 223, -311, 321, -4122) : 1, fraction(0)
(111, 111, 111, 111, -213, 4122) : 1, fraction(0)
(111, 211, -211, 211, 223, -4122) : 1, fraction(0)
(111, 111, 221, -2112, 2212, -4122) : 1, fraction(0)
(111, 113, -211, 213, -213, 4122) : 1, fraction(0)
(111, -213, 213, 311, -321, 4122) : 1, fraction(0)
(111, 211, -213, -311, -413, 2212) : 1, fraction(0)
(111, 211, 211, 3112, -3212, -4122) : 1, fraction(0)
(111, 111, 111, 111, 211, -4122) : 1, fraction(0)
(111, 111, -211, 211, 423, 2112) : 1, fraction(0)
(111, -211, 223, -321, 323, 4122) : 1, fraction(0)
(111, -211, 311, -1114, 3112, 4122) : 1, fraction(0)
(111, -213, 221, -321, 321, 4122) : 1, fraction(0)
(111, 111, 211, 211, -213, -4122) : 1, fraction(0)
(111, 111, 223, -311, 323, -4122) : 1, fraction(0)
(111, 113, 211, 213, -213, -4122) : 1, fraction(0)
(111, 211, -211, 211, 221, -4122) : 3, fraction(0)
(111, 111, 113, 2112, -2212, 4122) : 1, fraction(0)
(111, 211, 211, -213, 221, -4122) : 1, fraction(0)
(111, 111, 111, -213, 221, 4122) : 2, fraction(0)
(111, 111, 113, -211, 223, 4122) : 3, fraction(0)
(111, 213, 321, -321, -411, -2112) : 1, fraction(0)
(111, 213, 223, 321, -321, -4122) : 1, fraction(0)
(111, 211, -321, 323, 333, -4122) : 1, fraction(0)
(111, 111, 211, 2212, -2212, -4122) : 1, fraction(0)
(111, 113, 211, 211, -213, -4122) : 2, fraction(0)
(111, -211, 311, -313, 331, 4122) : 1, fraction(0)
(111, 113, -211, 213, 213, -4122) : 2, fraction(0)
(111, 221, -321, 321, 421, 2112) : 1, fraction(0)
(111, -211, 211, 213, 223, -4122) : 2, fraction(0)
(111, 111, -211, 223, 223, 4122) : 1, fraction(0)
(111, 111, -211, 211, -211, 4122) : 1, fraction(0)
(111, 113, 113, 313, -321, 4122) : 1, fraction(0)
(111, 111, 223, 313, -321, 4122) : 1, fraction(0)
(111, 111, 111, 113, 211, -4122) : 1, fraction(0)
(111, 111, 113, 113, -211, 4122) : 1, fraction(0)
(111, 113, 221, -311, 323, -4122) : 1, fraction(0)
(111, -211, 211, -211, 221, 4122) : 1, fraction(0)
(111, -211, 213, -213, 223, 4122) : 1, fraction(0)
(111, 113, 113, -211, 223, 4122) : 1, fraction(0)
(111, 113, 211, -213, -213, 4122) : 1, fraction(0)
(111, 113, -213, 213, -213, 4122) : 1, fraction(0)
(111, 211, -211, 311, -321, 4122) : 2, fraction(0)
(111, 111, 213, -311, 313, -4122) : 1, fraction(0)
(111, 211, 213, -213, 221, -4122) : 1, fraction(0)
(111, -211, 213, 221, 421, 2112) : 2, fraction(0)
(111, 111, 211, 213, -213, -4122) : 3, fraction(0)
(111, 111, 211, 223, 223, -4122) : 1, fraction(0)
(111, 113, -211, -211, 213, 4122) : 2, fraction(0)
(111, 111, -211, -2112, 2114, 4122) : 1, fraction(0)
(111, 211, 221, -321, 323, -4122) : 1, fraction(0)
(111, 211, 221, 311, -313, -4122) : 1, fraction(0)
(111, 113, 211, 221, -423, -2212) : 1, fraction(0)
(111, 111, 213, 221, 221, -4122) : 1, fraction(0)
(111, 111, 113, -2112, 2212, -4122) : 1, fraction(0)
(111, 113, 113, 113, 211, -4122) : 2, fraction(0)
(111, 111, -211, 213, -213, 4122) : 1, fraction(0)
(111, -211, 213, 313, -323, 4122) : 1, fraction(0)
(111, 113, -211, 221, 433, 3122) : 1, fraction(0)
(111, 111, 111, 113, -211, 4122) : 1, fraction(0)
(111, 113, 113, 211, 221, -4122) : 1, fraction(0)
(111, -211, 223, 223, 223, 4122) : 1, fraction(0)
(111, 211, -211, 211, 331, -4122) : 3, fraction(0)
(111, 111, 213, 321, -321, -4122) : 1, fraction(0)
(111, 111, 113, -211, 221, 4122) : 2, fraction(0)
(111, 113, 211, 321, -321, -4122) : 1, fraction(0)
(111, -213, 213, -311, 321, -4122) : 1, fraction(0)
(111, -211, 211, -213, 221, 4122) : 3, fraction(0)
(111, -211, 221, 223, 223, 4122) : 1, fraction(0)
(111, 113, 213, 223, -413, -2112) : 1, fraction(0)
(111, 111, -211, -213, 213, 4122) : 1, fraction(0)
(111, 223, 311, -321, 411, 2112) : 1, fraction(0)
(111, 111, -211, -2112, 2112, 2212) : 1, fraction(0)
(111, 113, 211, 223, 223, -4122) : 2, fraction(0)
(111, 211, -211, 223, -423, -2112) : 1, fraction(0)
(111, 111, -213, 223, 223, 4122) : 1, fraction(0)
(111, 113, 211, 221, 223, -4122) : 1, fraction(0)
(111, 211, -213, 313, -323, 4122) : 1, fraction(0)
(111, 113, 311, -323, 413, 2112) : 1, fraction(0)
(111, 113, -213, 223, 331, 4122) : 1, fraction(0)
(111, 211, -211, -213, 223, 4122) : 1, fraction(0)
(111, 113, -211, -2212, 2212, 4122) : 1, fraction(0)
(111, 211, -213, -213, 223, 4122) : 1, fraction(0)
(111, 111, 113, 211, 223, -4122) : 1, fraction(0)
(111, 111, -321, 323, 421, 2112) : 1, fraction(0)
(111, -211, 211, -311, 321, -4122) : 1, fraction(0)
(111, 111, -211, -2212, 2212, 4122) : 1, fraction(0)
(111, -211, -211, 213, 423, 2212) : 1, fraction(0)
(111, 211, 211, -213, 223, -4122) : 3, fraction(0)
(111, -211, 211, -321, 433, 2112) : 1, fraction(0)
(111, 111, 211, -211, -213, 4122) : 1, fraction(0)
(111, 211, 223, 311, -311, -4122) : 1, fraction(0)
(111, -211, 311, -2212, 3222, 4122) : 1, fraction(0)
(111, 111, 211, 2112, -2112, -4122) : 2, fraction(0)
(111, 113, 113, -311, 323, -4122) : 1, fraction(0)
(111, 113, -211, 221, 223, 4122) : 2, fraction(0)
(111, 213, -213, 313, -321, 4122) : 1, fraction(0)
(111, 111, 113, 213, 221, -4122) : 1, fraction(0)
(111, 113, 211, 311, -433, -2112) : 1, fraction(0)
(111, 111, -211, -323, 323, 4122) : 1, fraction(0)
(111, 113, -211, 221, 221, 4122) : 2, fraction(0)
(111, 113, -213, -2112, 2112, 2212) : 1, fraction(0)
(111, 111, 223, -311, 321, -4122) : 1, fraction(0)
(111, 211, -213, -313, 321, -4122) : 1, fraction(0)
(111, 111, 223, -323, -423, 2212) : 1, fraction(0)
(111, 211, -211, 213, 223, -4122) : 2, fraction(0)
(111, 111, 223, -311, -411, 2212) : 1, fraction(0)
(111, 111, -211, 211, 213, -4122) : 2, fraction(0)
(111, 111, 111, 113, -213, 4122) : 1, fraction(0)
(111, 211, 221, 223, 331, -4122) : 1, fraction(0)
(111, 211, 221, 223, -411, -2112) : 1, fraction(0)
(111, 111, -211, -3212, 3212, 4122) : 1, fraction(0)
(111, 113, -211, -2112, 2112, 4122) : 1, fraction(0)
(111, 221, 221, 2112, -2212, 4122) : 1, fraction(0)
(111, 113, -211, 211, 213, -4122) : 3, fraction(0)
(111, -211, 221, 221, 223, 4122) : 1, fraction(0)
(111, 213, -213, -313, 321, -4122) : 1, fraction(0)
(111, 113, -211, -211, 411, 2212) : 1, fraction(0)
(111, 221, -321, 333, 431, 2112) : 1, fraction(0)
(111, 211, -211, -311, -413, 2212) : 1, fraction(0)
(111, 211, 211, 311, -321, -4122) : 1, fraction(0)
(111, 113, 223, -313, 321, -4122) : 1, fraction(0)
(111, 211, -213, -213, 221, 4122) : 1, fraction(0)
(111, -211, 223, -321, 321, 4122) : 1, fraction(0)
(111, 111, 221, 313, -323, 4122) : 1, fraction(0)
(111, -211, 211, 213, 221, -4122) : 1, fraction(0)
